rating,title,text,date,source_store,review_id
4,,"Groww is a great platform, but it lacks an important security feature. Please implement TOTP-based Two-Factor Authentication (2FA) for login and transactions. OTP-only security is not sufficient today. Adding authenticator-based 2FA will significantly improve user safety and trust. Kindly prioritize this feature.",2026-04-15,play_store,5a37fa80-9646-4da2-ace5-833bd3460acb
1,,very slow chart moving and stoploss not hit perfectly ..,2026-04-15,play_store,9545428b-13a2-4334-a9e7-b4ed311dfee3
4,,"good app for exploring stocks, but only 10 watchlist option. other broker give more than 10 watchlist create option. if groww provide 20 to 30 watchlist create option than i usee only groww because groww interface is simple and easy to understand.",2026-04-15,play_store,088573d7-0f5f-4fe7-b7ec-09db15e18b8f
1,,unable to install the app in my new phone. plz help Groww team.,2026-04-15,play_store,dd27e152-9c84-454f-9009-224bb9f472c3
5,,One of the best app to buy and sell stocks,2026-04-15,play_store,cfa33665-c3f9-499a-8c08-e2144d8c0ac5
1,,So many terms and conditions just fed up with the ad,2026-04-15,play_store,fec31109-520b-4e00-8396-f8969f0bc286
4,,"The app is good.But please provide a different section for ETF's where a investor can see the percentage of money invested in a single company like MF. So,we can diversify our portfolio.",2026-04-15,play_store,45c8f9ca-e41a-4e98-b448-111f3f5577db
1,,"Third class interface... not at all user friendly. Even when there is high speed internet available, the app doesn't work saying ""No internet"".",2026-04-15,play_store,fcfe3080-de6e-4560-a906-dc01cc202fd3
5,,very best app in the world . I am very happy today because i am secure 5000 in growww,2026-04-15,play_store,225b5d51-6b17-476a-9c61-ac2f2668970a
4,,easy to use and trade fees should redure,2026-04-15,play_store,ba4e9f1b-6769-4d69-a4b0-fe9972be31bd
1,,any new beginner not download grow too much brokerage,2026-04-15,play_store,98bcaca2-e75b-47ec-872a-54e539d81192
1,,"A very very bad application doesn't execute orders timely,and hanging in between trading causes loss",2026-04-15,play_store,4408ade3-a057-4950-a16e-afa7af7ac0a5
3,,"all is good but , please provide long short tools in scalping mode",2026-04-15,play_store,eeb93d5d-28a5-42b9-b322-6c70c9ee529c
5,,drawing in chart can't hide.. it's takes too much to hide. and the chart is hanged...,2026-04-15,play_store,f4b6895d-8418-4942-910f-3b7360d79b47
5,,Reliable platform overall. Been using it regularly without major issues. A higher watchlist limit would be a nice addition.,2026-04-15,play_store,224c226e-27e7-43e7-af6a-f7202901c83f
1,,"cheap broker , high brokerage please never make acount in this broker , low server",2026-04-15,play_store,742c8b53-556d-4972-a806-836410b793fc
5,,Nice App for Instant Deposit and Withdrawal. Thanks to Groww And Staff.,2026-04-15,play_store,124ff12b-0fa4-4933-ad94-f04446793447
2,,"more tool like year wise returns, rolling returns,filter using AUM size and a lot more features is missing in mutual fund section.",2026-04-15,play_store,0371bc76-6c4e-483d-abf1-f8e9ce4eb932
5,,"Suggestion- When Convert MTF position to Delivery, Required amount should exclude cash amount which is Blocked for MTF loss.",2026-04-15,play_store,07db6c6e-1c76-451c-ab26-b1decd257f36
5,,easy 2 use friendly app with nice experience,2026-04-15,play_store,d9009671-131a-4af9-9ad8-74808d729c83
5,,kbhi kbhi app fridge ho rhi hai,2026-04-15,play_store,ca49c85a-57b1-43a9-ad65-80b1e7977595
2,,ek aise setup ho share ko lock ker saka sell kerna ma 5 din lege iss fomo sa Bach jege gha ya sab ka lie ho jisko use kerna ho kera,2026-04-15,play_store,f31770ad-8cf1-427d-b8a1-73dd5f44043b
5,,"so very easy, very easy interface. 5/5 star rating.",2026-04-15,play_store,ca33ff72-f30a-46c6-b7d6-6841981f768c
5,,"Groww app is like that chill friend who makes investing look too easy—clean UI, zero confusion, and perfect for beginners stepping into stocks or mutual funds. The vibe is smooth: quick account setup, simple buying process, and all investments in one place, which is why millions of Indians love it. It’s legit too—SEBI-registered and secure with proper encryption, so your money isn’t just floating around randomly �. But here’s the real talk—while Groww is great for long-term investors, it kinda",2026-04-15,play_store,af1f8cc6-2581-461f-bb50-b05f2cf4f72b
5,,There is a very market friendly app,2026-04-15,play_store,755509a6-bef0-4dee-b884-c004cb02b0fb
5,,"very good app , easy to use like simple interface and very good",2026-04-15,play_store,5e579ceb-bc00-4f83-875c-64f2c9da4c28
5,,easy and fast withdrawals but there brokerage charges are a little bit high,2026-04-15,play_store,e3b3ee3b-57d0-4054-87c1-c218b17f893b
5,,Best App for mutual fund investment essay interfaces any time call customer service,2026-04-15,play_store,3cb985b3-a92a-4c08-b62d-89c3636a943e
5,,The interface is so good and easy to place orders .,2026-04-15,play_store,2b3f0637-ac5e-4e8b-aec4-e31e62e2b6fc
1,,"Unable to activate my account, when doing esign using aadhar error page is coming and unable to proceed further.",2026-04-15,play_store,6cce9a85-da38-4712-af57-0fc5d0e7421b
2,,"I didn't complete the verification and when I login again to complete the account set up, it is showing error, when I refresh the page it is still showing error.",2026-04-15,play_store,f926356a-0899-458b-91e9-ead9954e428a
1,,after the first survey the language always changes from english to hindi/bengali which i dont know and its hard for me to answer,2026-04-14,play_store,d0b09578-5146-4718-860d-22f5ac615114
1,,why is it necessary to activate DDPI to modify my GTT orders.... cheap tactics for money,2026-04-14,play_store,dfefcea3-3eb3-467d-818d-0b97b064e3fa
5,,very good app hustle free investing with groww,2026-04-14,play_store,91df99a1-7f85-40c5-93d7-e3a4896f1062
4,,"Best in the segment. No in-app ads is the best feature. Clean UI and theme, never failed, hanged or crashed on me.",2026-04-14,play_store,78dc38b5-c881-4b43-8926-97e221d99162
5,,"Grow is very good but i request the developers to add charts syncing features , phone and pc chats should sync also add features to save templates",2026-04-14,play_store,a61c54bb-fce2-4f5d-a44c-4a3e571f16b2
5,,"Nice App. I have been using this for 2 years but nowadays I am facing one problem and that is, ""scalper option"" keep missing. I have to keep uninstalling then re-installing the App to get the scalper option visible.",2026-04-14,play_store,ee0ce5a3-d9b3-4481-8473-7c33aa854220
5,,"Yeah, It's a great app for beginners who want to learn or do investing. Recommended for Beginners.",2026-04-14,play_store,fcc416b9-a206-4311-949f-bc106b48fc71
3,,the withdrawed money does not get credited instantly like other trading apps,2026-04-14,play_store,076c2baa-3b0c-4fec-b033-76f84b531749
1,,Please update on Trailing loss option. because this feature is usefull one of every one.even when we make profit and inch by inch lock the profit must. so do it now,2026-04-14,play_store,3e8b2c29-06a7-4cf4-957b-61b76c347077
1,,pathetic support team who don't know the correct information and rather after giving false information on email denies it,2026-04-14,play_store,8737a5bd-18ee-4bba-b9a4-dc59b2b67ad5
5,,it's good for understand that you investment in stock market.,2026-04-14,play_store,4280294a-b96e-4dd9-88d5-8fd4e45c0a9f
5,,"Good , After long discussion I am become stock buyers.",2026-04-14,play_store,a81e9e79-6e40-46e2-94db-c950e86fcd6e
5,,Easy n Convenient for a beginner like me!!!,2026-04-14,play_store,f62b32c4-5eb1-4af3-928c-7cfbdebd3d54
5,,Groww have stolen my 16k. I have redeem my mutual fund. when i redeem that time it shows 74k when i receive that time only 58k i received. groww has stolen my mutual fund balance.,2026-04-14,play_store,8646bcda-4ae9-48d4-a011-7d4bd3a8d237
4,,Add the Trailing Stop loss feature too.,2026-04-14,play_store,9e7a9afc-b8dd-4918-956e-eced53930a32
1,,"showing wrong profits and fees, showing wrong trading transactions, fake app",2026-04-14,play_store,0075f83c-706b-4d4f-8877-71ae8041a984
5,,it's very good experience and i am using this app last 5 years and jast little bit imprisonment like add paper treding,2026-04-14,play_store,dc787111-fe7a-4555-9f73-4cb65b51d1c9
4,,"Request to Groww team, kindly provide a option to save my indicator template.",2026-04-14,play_store,5fbe895c-7bf0-42e9-8b78-7d72dbc10f39
3,,Add 2 hour time frame and hide phone's status bar in landscape orientation,2026-04-14,play_store,6bd08f19-8505-4c34-a139-bd738349f3c1
5,,overall experience is very good.Especially new update 915 is very good.,2026-04-14,play_store,aac3db7a-16b2-4492-aa4c-89d1d5f5f423
2,,Do you guys even realize the top portion of app showing futures and options indices are truncated to half from one week...still I don't see any fix,2026-04-14,play_store,0574221e-b104-4628-82e7-fe3feebcd54e
5,,all time best and forever good i like this,2026-04-14,play_store,ca7436da-51ce-4862-9908-8c073fe1a037
4,,"Groww has to update features like Target and Trailing SL .These features are available on other platforms like dhan and zerodha kite . In Grow the Userinterface is very simple and easy to use ,but it lacks advanced features . Please update the advanced features.Thank you .",2026-04-14,play_store,1435c0fb-9a74-4276-8966-c6597d761420
5,,"I have been using the Groww app and my overall experience is excellent. The app has a very clean and simple interface, which makes investing easy for beginners. Buying and selling stocks, mutual funds, and ETFs is smooth and fast. It provides clear charts and useful data for better decision making. The app also offers good transparency with no hidden charges. Customer support is responsive and helpful whenever needed. I really like how it makes investing easy even for first-time users. Overall,",2026-04-14,play_store,ec332c5e-4ef4-4323-a805-da36d4f191e8
1,,"very bad application,,too much brokrage charge,,,,,,,very bad experience",2026-04-14,play_store,80db82f4-7b55-4d14-aa29-6238a90e631b
5,,"to invest in MF I first download this app and stuck with it, never had second thoughts that I should try other app in the market. groww is really good and easy to use",2026-04-14,play_store,4d31d427-df2e-4a3f-a4d6-f315bdd47dfc
5,,Very simple App for New & all type of Investors,2026-04-14,play_store,c9d25ce4-c1e1-4456-94b8-1fda00a4eb86
5,,very good demate account but my central kyc is not completed,2026-04-14,play_store,0cdb1a0f-e3a2-4060-ab6f-ffa918591bd6
1,,sector is not visible near to stock,2026-04-14,play_store,ac7713dc-2baa-48c9-89c1-f96a4b1eea62
5,,"Excellent, simple way to understand market analysis.",2026-04-14,play_store,d9125782-1434-408d-9a5d-deb95984cf87
1,,"kindly i request you to please make compatible for tablet also, because screen size ratio doesn't fit into tablet screen.",2026-04-14,play_store,41488255-a7b7-4aca-bc72-3b04ca616a70
2,,"Hey, I don't see mutual funds that have the IDCW. Please help me check them",2026-04-13,play_store,71027a7f-e712-4184-99d7-a6340c81f3d6
5,,"user friendly app for investment. if you are a beginner or an experienced person, go for it.",2026-04-13,play_store,c1b8a972-984a-498f-9343-efd768c1dedf
5,,abhi jo new version aya he usko thoda change karna chahiye...old version acha tha... option chain ek strike price buy karne se ek chota sa option market price me niche aa jati he... pehele jo tha strike price click karne se limit price&market dono aa jata tha...wo sahi tha,2026-04-13,play_store,b01aca18-c9d0-41b7-90f7-d77576aef94f
1,,grow platform cheat their coustomer please close yours demate trading account.,2026-04-13,play_store,2b90b69b-ead1-41dd-b62b-bd319c4267a5
5,,this is the worst app i think,2026-04-13,play_store,8c46afb2-7062-41a4-9543-63dfc13791f8
1,,appp dawnload nhi ho Raha hai kya karu,2026-04-13,play_store,cfad1f65-58dd-4c05-82af-2b58fa6b4ea7
1,,"very bad application Neither do they provide service nor do we receive any calls from them, their customer support is also not good.",2026-04-13,play_store,9f5e5d6d-dd4d-4789-b1c5-af797b9faa27
4,,"It would be really helpful to have a feature that shows how your average stock price changes when you’re planning to buy more shares. Right now, if you already own some shares bought at a certain price and you’re thinking of adding more at the current market price, it’s not easy to quickly figure out how that will affect your overall average cost.",2026-04-13,play_store,f32062a7-3814-44f9-884a-5a2ba19213fc
1,,stuck in kyc forever. i have apply for kyc 5-6 times. everytime it says cannot do the investmenr without kyc after doing kyc it takes 5-6 days. again it says the same thing,2026-04-13,play_store,a2a1bc07-2ffa-43bc-83c2-8b52d383acf3
5,,It is soo best app for stock market I like like this app soo much you can install this app surely without any fear..,2026-04-13,play_store,26da3f5d-52c0-4e0f-813a-ef10657f2a01
3,,Your Returns Calculator for Mid150 Index fund is showing wrong calculation. While it is showing +40% in ETF in 3 years It is showing only +9% in all Mid150 Index mutual funds For SIP,2026-04-13,play_store,06c9d176-aa36-47c2-963e-b927331638f0
5,,I m new to this app but still it's easy to use,2026-04-13,play_store,1dbdafe7-18b5-4082-9840-f9bdc55bdb69
